what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20090115,org.eclipse.team.cvs.core,1236009157788
started,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1236009157788
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1236009157788
started,bundle,org.openarchitectureware.adapter.emf.check,4.3.1.20090107-2000PRD,org.openarchitectureware.adapter.emf.check,1236009157788
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009162572
started,bundle,org.openarchitectureware.xtext.ui,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.ui,1236009164791
started,bundle,org.openarchitectureware.base,4.3.1.20090107-2000PRD,org.openarchitectureware.base,1236009201668
started,bundle,org.eclipse.core.filesystem,1.2.0.v20080604-1400,org.eclipse.core.filesystem,1236009201668
started,bundle,org.eclipse.debug.core,3.4.1.v20090106_r342,org.eclipse.debug.core,1236009201793
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1236009201856
started,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1236009201934
started,bundle,org.eclipse.pde,3.4.0.v20080603,org.eclipse.pde,1236009202684
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009211438
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.newWizard,1236009211454
started,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1236009211767
started,bundle,org.openarchitectureware.xtext.editor.base,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.editor.base,1236009211814
started,bundle,org.openarchitectureware.xtext.core.base,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.core.base,1236009211829
started,bundle,org.eclipse.emf.common,2.4.0.v200902171115,org.eclipse.emf.common,1236009211845
started,bundle,org.eclipse.emf.ecore,2.4.2.v200902171115,org.eclipse.emf.ecore,1236009211923
started,bundle,org.openarchitectureware.xtext.editor,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.editor,1236009211939
started,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200902171115,org.eclipse.emf.ecore.xmi,1236009213377
started,bundle,org.eclipse.uml2.diagram.codegen,0.8.0.v200809231457,org.eclipse.uml2.diagram.codegen,1236009213424
started,bundle,org.eclipse.gmf.codegen,2.1.1.v20090212-1755,org.eclipse.gmf.codegen,1236009213424
started,bundle,org.eclipse.emf.codegen.ecore,2.4.2.v200902171115,org.eclipse.emf.codegen.ecore,1236009213564
started,bundle,org.eclipse.gmf.validate,1.1.0.v20080603-1553,org.eclipse.gmf.validate,1236009213643
