what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1236009659069
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1236009659069
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1236009659194
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1236009659194
stopped,bundle,org.openarchitectureware.adapter.emf.check,4.3.1.20090107-2000PRD,org.openarchitectureware.adapter.emf.check,1236009659194
stopped,bundle,org.openarchitectureware.adapter.rsdp,4.3.1.20090107-2000PRD,org.openarchitectureware.adapter.rsdp,1236009659194
stopped,bundle,org.openarchitectureware.adapter.rsdp.plugin,4.3.1.20090107-2000PRD,org.openarchitectureware.adapter.rsdp.plugin,1236009659194
stopped,bundle,org.openarchitectureware.check.editor,4.3.1.20090107-2000PRD,org.openarchitectureware.check.editor,1236009659194
stopped,bundle,org.openarchitectureware.emf.generic.editor,4.3.1.20090107-2000PRD,org.openarchitectureware.emf.generic.editor,1236009659194
stopped,bundle,org.openarchitectureware.xsd.plugin,4.3.1.20090107-2000PRD,org.openarchitectureware.xsd.plugin,1236009659194
stopped,bundle,org.openarchitectureware.emftools,4.3.1.20090107-2000PRD,org.openarchitectureware.emftools,1236009659194
stopped,bundle,org.openarchitectureware.uml2.adapter.plugin,4.3.1.20090107-2000PRD,org.openarchitectureware.uml2.adapter.plugin,1236009659194
stopped,bundle,org.openarchitectureware.xpand2.editor,4.3.1.20090107-2000PRD,org.openarchitectureware.xpand2.editor,1236009659194
stopped,bundle,org.openarchitectureware.xtend.editor,4.3.1.20090107-2000PRD,org.openarchitectureware.xtend.editor,1236009659194
stopped,bundle,org.openarchitectureware.xtext.ui,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.ui,1236009659194
stopped,bundle,org.openarchitectureware.base,4.3.1.20090107-2000PRD,org.openarchitectureware.base,1236009659194
stopped,bundle,org.openarchitectureware.graphviz.editor,4.3.1.20090107-2000PRD,org.openarchitectureware.graphviz.editor,1236009659194
stopped,bundle,org.openarchitectureware.graphviz,4.3.1.20090107-2000PRD,org.openarchitectureware.graphviz,1236009659194
stopped,bundle,org.openarchitectureware.xtext.editor,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.editor,1236009659194
stopped,bundle,org.openarchitectureware.xtext.core,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.core,1236009659194
stopped,bundle,org.openarchitectureware.xtext.editor.base,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.editor.base,1236009659194
stopped,bundle,org.openarchitectureware.xtext.core.base,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.core.base,1236009659194
stopped,bundle,org.openarchitectureware.workflow,4.3.1.20090107-2000PRD,org.openarchitectureware.workflow,1236009659194
stopped,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1236009659194
stopped,bundle,org.eclipse.gmf.bridge.ui.dashboard,2.0.0.v20080417-1610,org.eclipse.gmf.bridge.ui.dashboard,1236009659194
