what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.gmf.doc.ui,1.1.0.v20070601-1400,org.eclipse.gmf.doc.ui,1236009659194
stopped,bundle,org.eclipse.gmf.bridge.ui,1.1.100.v20080417-1610,org.eclipse.gmf.bridge.ui,1236009659209
stopped,bundle,org.eclipse.gmf.bridge.trace,1.0.100.v20080425-1959,org.eclipse.gmf.bridge.trace,1236009659209
stopped,bundle,org.eclipse.gmf.bridge,1.1.0.v20090212-1755,org.eclipse.gmf.bridge,1236009659209
stopped,bundle,org.eclipse.gmf.codegen.edit,2.1.0.v20080718-1700,org.eclipse.gmf.codegen.edit,1236009659209
stopped,bundle,org.eclipse.gmf.codegen,2.1.1.v20090212-1755,org.eclipse.gmf.codegen,1236009659209
stopped,bundle,org.eclipse.gmf.graphdef.codegen,2.0.100.v20080528-1052,org.eclipse.gmf.graphdef.codegen,1236009659209
stopped,bundle,org.eclipse.gmf.map.edit,2.1.0.v20080716-1600,org.eclipse.gmf.map.edit,1236009659209
stopped,bundle,org.eclipse.gmf.graphdef.edit,2.0.100.v20080610-1132,org.eclipse.gmf.graphdef.edit,1236009659225
stopped,bundle,org.eclipse.gmf.map,2.1.0.v20080521,org.eclipse.gmf.map,1236009659225
stopped,bundle,org.eclipse.gmf.tooldef.edit,2.0.0.v20080610-1132,org.eclipse.gmf.tooldef.edit,1236009659225
stopped,bundle,org.eclipse.gmf.tooldef,2.0.0.v20080417-1610,org.eclipse.gmf.tooldef,1236009659225
stopped,bundle,org.eclipse.gmf.common,1.1.1.v20080610-1132,org.eclipse.gmf.common,1236009659225
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.100.v20080407-1345,org.eclipse.jdt.apt.ui,1236009659225
stopped,bundle,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui,1236009659475
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.bugzilla.ui,1236009659475
stopped,bundle,org.eclipse.mylyn.ide.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ui,1236009659475
stopped,bundle,org.eclipse.mylyn.team.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.team.ui,1236009659475
stopped,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1236009659475
stopped,bundle,org.eclipse.mylyn.context.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.context.ui,1236009659475
stopped,bundle,org.eclipse.mylyn.help.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.help.ui,1236009659475
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.tasks.bugs,1236009659475
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.tasks.ui,1236009659475
stopped,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1236009659506
stopped,bundle,org.eclipse.emf.compare.ui,0.8.1.v200902100450,org.eclipse.emf.compare.ui,1236009659506
