what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236068970403
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1236068971028
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1236068971481
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236068974950
opened,editor,org.eclipse.emf.codegen.ecore.ui,2.4.1.v200902171115,org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID,1236068989469
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.4.1.v200902171115,org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID,1236068989485
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236068989501
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.newWizard,1236068989532
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236068998690
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069012256
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069023555
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069023555
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069023665
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069027447
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069029025
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069062674
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069073067
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069705250
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069712447
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069760278
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069760935
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069829998
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069830764
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069830827
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069832204
