what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.emf.ecoretools.filters,0.8.0.v200806130600,org.eclipse.emf.ecoretools.filters,1236068706697
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.diagram.ui.resources.editor,1236068706697
stopped,bundle,org.eclipse.uml2.diagram.parser,0.8.0.v200809231457,org.eclipse.uml2.diagram.parser,1236068706697
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.properties,1.1.3.v20090122-1525,org.eclipse.gmf.runtime.diagram.ui.properties,1236068706697
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui.actions,1.1.2.v20080916-2008,org.eclipse.gmf.runtime.diagram.ui.actions,1236068706697
stopped,bundle,org.eclipse.gmf.runtime.diagram.ui,1.1.3.v20090114-1755,org.eclipse.gmf.runtime.diagram.ui,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.gef.ui,1.1.1.v20080813-1510,org.eclipse.gmf.runtime.gef.ui,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.dnd.ide,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.services.dnd.ide,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.dnd,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.services.dnd,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.diagram.core,1.1.3.v20081015-1755,org.eclipse.gmf.runtime.diagram.core,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.emf.ui.properties,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.ui.properties,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.notation.providers,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.notation.providers,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.emf.ui,1.1.0.v20080516-1748,org.eclipse.gmf.runtime.emf.ui,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.emf.type.ui,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.type.ui,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.emf.type.core,1.1.1.v20080807-1325,org.eclipse.gmf.runtime.emf.type.core,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.emf.commands.core,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.emf.commands.core,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.emf.core,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.emf.core,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.emf.clipboard.core,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.emf.clipboard.core,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.common.ui.action.ide,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.action.ide,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.common.ui.action,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.action,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.draw2d.ui.render.awt,1.1.2.v20090122-1525,org.eclipse.gmf.runtime.draw2d.ui.render.awt,1236068706713
stopped,bundle,org.eclipse.gmf.runtime.draw2d.ui.render,1.1.3.v20090122-1525,org.eclipse.gmf.runtime.draw2d.ui.render,1236068706729
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.action,1.1.0.v20080507-2230,org.eclipse.gmf.runtime.common.ui.services.action,1236068706729
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services,1.1.1.v20080718-1700,org.eclipse.gmf.runtime.common.ui.services,1236068706729
stopped,bundle,org.eclipse.gmf.runtime.common.ui.services.properties,1.1.0.v20080425-1959,org.eclipse.gmf.runtime.common.ui.services.properties,1236068706729
