what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1236009835320
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.200.I20080604,org.eclipse.team.cvs.ssh2,1236009835320
stopped,bundle,org.eclipse.team.cvs.ssh,3.2.100.I20080604,org.eclipse.team.cvs.ssh,1236009835320
stopped,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20090115,org.eclipse.team.cvs.core,1236009835335
stopped,bundle,org.eclipse.uml2.codegen.ecore,1.4.0.v200805201126,org.eclipse.uml2.codegen.ecore,1236009835335
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1236009835335
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1236009835335
stopped,bundle,org.openarchitectureware.adapter.emf.check,4.3.1.20090107-2000PRD,org.openarchitectureware.adapter.emf.check,1236009835335
stopped,bundle,org.openarchitectureware.emftools,4.3.1.20090107-2000PRD,org.openarchitectureware.emftools,1236009835335
stopped,bundle,org.openarchitectureware.base,4.3.1.20090107-2000PRD,org.openarchitectureware.base,1236009835335
stopped,bundle,sdslco.xtext.editor,1.0.0,sdslco.xtext.editor,1236009835335
stopped,bundle,sdslco.xtext,1.0.0,sdslco.xtext,1236009835335
stopped,bundle,org.openarchitectureware.graphviz.editor,4.3.1.20090107-2000PRD,org.openarchitectureware.graphviz.editor,1236009835335
stopped,bundle,org.openarchitectureware.graphviz,4.3.1.20090107-2000PRD,org.openarchitectureware.graphviz,1236009835335
stopped,bundle,org.openarchitectureware.xtext.core,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.core,1236009835335
stopped,bundle,org.openarchitectureware.xtext.editor.base,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.editor.base,1236009835335
stopped,bundle,org.openarchitectureware.xtext.core.base,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.core.base,1236009835335
stopped,bundle,org.openarchitectureware.workflow,4.3.1.20090107-2000PRD,org.openarchitectureware.workflow,1236009835335
stopped,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1236009835335
stopped,bundle,org.eclipse.gmf.graphdef.codegen,2.0.100.v20080528-1052,org.eclipse.gmf.graphdef.codegen,1236009835335
stopped,bundle,org.eclipse.gmf.tooldef,2.0.0.v20080417-1610,org.eclipse.gmf.tooldef,1236009835335
stopped,bundle,org.eclipse.gmf.common,1.1.1.v20080610-1132,org.eclipse.gmf.common,1236009835335
stopped,bundle,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui,1236009835460
stopped,bundle,org.eclipse.mylyn.help.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.help.ui,1236009835460
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.bugzilla.ui,1236009835460
