what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236072554237
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236072598005
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1236072602272
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236072609556
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236072609556
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236072609650
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236072814891
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236072816626
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236072817596
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236072818206
stopped,bundle,org.eclipse.help.webapp,3.3.101.M20080805_34x,org.eclipse.help.webapp,1236072821630
stopped,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.0.v20080427-0830,org.eclipse.equinox.jsp.jasper.registry,1236072821677
stopped,bundle,org.eclipse.equinox.jsp.jasper,1.0.100.v20080427-0830,org.eclipse.equinox.jsp.jasper,1236072821708
stopped,bundle,org.eclipse.emf.compare.ui,0.8.1.v200902100450,org.eclipse.emf.compare.ui,1236072821802
stopped,bundle,org.eclipse.m2m.qvt.oml.editor.ui,1.0.1.v20080917-1645,org.eclipse.m2m.qvt.oml.editor.ui,1236072821849
stopped,bundle,org.eclipse.m2m.qvt.oml.ui,1.0.1.v20080917-1645,org.eclipse.m2m.qvt.oml.ui,1236072821849
stopped,bundle,org.eclipse.emf.search.codegen,0.7.0.v200806130939,org.eclipse.emf.search.codegen,1236072821849
stopped,bundle,org.eclipse.uml2.diagram.codegen.edit,0.8.0.v200809231457,org.eclipse.uml2.diagram.codegen.edit,1236072821974
stopped,bundle,org.eclipse.uml2.diagram.codegen,0.8.0.v200809231457,org.eclipse.uml2.diagram.codegen,1236072822084
stopped,bundle,org.eclipse.gmf.codegen.ui,1.1.0.v20080512-1200,org.eclipse.gmf.codegen.ui,1236072822146
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1236072822302
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1236072822365
stopped,bundle,org.eclipse.mylyn.ide.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ui,1236072822459
stopped,bundle,org.openarchitectureware.recipe,4.3.1.20090107-2000PRD,org.openarchitectureware.recipe,1236072822521
stopped,bundle,org.eclipse.uml2.diagram.clazz.search,0.7.0.v200806130939,org.eclipse.uml2.diagram.clazz.search,1236072822615
