what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.databinding,1.1.1.M20080827-0800b,org.eclipse.core.databinding,1236069875106
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.monitor.ui,1236069875888
started,bundle,org.eclipse.mylyn.compatibility,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.compatibility,1236069876232
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069885495
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069910920
started,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1236069914519
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1236069914519
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1236069922577
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069924048
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069928444
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1236069928460
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1236069928460
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069928992
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069929743
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1236069932856
opened,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1236069935047
activated,editor,org.eclipse.pde.ui,3.4.0.v20090202,org.eclipse.pde.ui.manifestEditor,1236069935156
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069939396
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236069975231
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1236069977529
started,bundle,org.eclipse.jdt.apt.core,3.3.101.R34x_v20090114-1205,org.eclipse.jdt.apt.core,1236069979937
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.101.R34x_v20081108-1950,org.eclipse.jdt.apt.pluggable.core,1236069979937
started,bundle,org.eclipse.pde.build,3.4.1.R34x_v20081217,org.eclipse.pde.build,1236069980077
started,bundle,org.openarchitectureware.base,4.3.1.20090107-2000PRD,org.openarchitectureware.base,1236069980140
started,bundle,org.openarchitectureware.xpand2.editor,4.3.1.20090107-2000PRD,org.openarchitectureware.xpand2.editor,1236069980265
