what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1236009430338
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1236009430370
closed,view,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.internal.introview,1236009430385
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009435028
started,bundle,org.openarchitectureware.base,4.3.1.20090107-2000PRD,org.openarchitectureware.base,1236009437076
started,bundle,org.eclipse.core.filesystem,1.2.0.v20080604-1400,org.eclipse.core.filesystem,1236009439640
started,bundle,org.eclipse.debug.core,3.4.1.v20090106_r342,org.eclipse.debug.core,1236009440108
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1236009440171
started,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1236009440202
started,bundle,org.eclipse.m2m.atl.engine.vm,2.0.2.v200812191010,org.eclipse.m2m.atl.engine.vm,1236009440359
started,bundle,org.eclipse.m2m.atl.adt.editor,2.0.2.v200812191010,org.eclipse.m2m.atl.adt.editor,1236009440359
started,bundle,org.eclipse.pde,3.4.0.v20080603,org.eclipse.pde,1236009441359
started,bundle,org.openarchitectureware.xpand2.editor,4.3.1.20090107-2000PRD,org.openarchitectureware.xpand2.editor,1236009441390
started,bundle,org.openarchitectureware.xtend.editor,4.3.1.20090107-2000PRD,org.openarchitectureware.xtend.editor,1236009441390
started,bundle,org.openarchitectureware.check.editor,4.3.1.20090107-2000PRD,org.openarchitectureware.check.editor,1236009441390
started,bundle,org.eclipse.jdt.apt.core,3.3.101.R34x_v20090114-1205,org.eclipse.jdt.apt.core,1236009445986
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.101.R34x_v20081108-1950,org.eclipse.jdt.apt.pluggable.core,1236009446002
started,bundle,org.eclipse.pde.build,3.4.1.R34x_v20081217,org.eclipse.pde.build,1236009446080
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009450504
opened,view,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views.PropertySheet,1236009450645
activated,perspective,org.openarchitectureware.base,4.3.1.20090107-2000PRD,org.openarchitectureware.base.oAWPerspective,1236009450660
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.newWizard,1236009450691
started,bundle,org.eclipse.ltk.core.refactoring,3.4.2.r342_v20081028-0800,org.eclipse.ltk.core.refactoring,1236009455194
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1236009455194
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1236009459883
