what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1236009754627
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009754956
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009757551
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1236009757566
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1236009757566
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009760349
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009760974
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009764288
started,bundle,org.openarchitectureware.xtext.editor.base,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.editor.base,1236009771932
started,bundle,org.openarchitectureware.xtext.core.base,4.3.1.20090107-2000PRD,org.openarchitectureware.xtext.core.base,1236009771995
started,bundle,sdslco.xtext,1.0.0,sdslco.xtext,1236009771995
started,bundle,org.eclipse.emf.common,2.4.0.v200902171115,org.eclipse.emf.common,1236009771995
started,bundle,org.eclipse.emf.ecore,2.4.2.v200902171115,org.eclipse.emf.ecore,1236009772010
started,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200902171115,org.eclipse.emf.ecore.xmi,1236009772026
started,bundle,sdslco.xtext.editor,1.0.0,sdslco.xtext.editor,1236009772729
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009774871
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.newWizard,1236009774871
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009777419
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009783547
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1236009785188
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009787189
started,bundle,org.eclipse.uml2.diagram.codegen,0.8.0.v200809231457,org.eclipse.uml2.diagram.codegen,1236009795208
started,bundle,org.eclipse.gmf.codegen,2.1.1.v20090212-1755,org.eclipse.gmf.codegen,1236009795224
started,bundle,org.eclipse.emf.codegen.ecore,2.4.2.v200902171115,org.eclipse.emf.codegen.ecore,1236009795302
started,bundle,org.eclipse.gmf.validate,1.1.0.v20080603-1553,org.eclipse.gmf.validate,1236009795364
