what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.gmf.map,2.1.0.v20080521,org.eclipse.gmf.map,1236009795411
started,bundle,org.eclipse.gmf.tooldef,2.0.0.v20080417-1610,org.eclipse.gmf.tooldef,1236009795568
started,bundle,org.eclipse.emf.mapping,2.4.0.v200902171115,org.eclipse.emf.mapping,1236009795568
started,bundle,org.eclipse.emf.ecore.edit,2.4.1.v200902171115,org.eclipse.emf.ecore.edit,1236009795568
started,bundle,org.eclipse.emf.mapping.ecore2ecore,2.4.0.v200902171115,org.eclipse.emf.mapping.ecore2ecore,1236009795568
started,bundle,org.eclipse.m2m.qvt.oml,1.0.1.v20080917-1645,org.eclipse.m2m.qvt.oml,1236009795568
started,bundle,org.eclipse.ocl,1.2.3.v200901071407,org.eclipse.ocl,1236009795583
started,bundle,org.eclipse.uml2.codegen.ecore,1.4.0.v200805201126,org.eclipse.uml2.codegen.ecore,1236009795740
started,bundle,org.eclipse.emf.compare.match,0.8.1.v200902100450,org.eclipse.emf.compare.match,1236009795755
started,bundle,org.eclipse.m2m.qvt.oml.samples,1.0.1.v20080917-1855,org.eclipse.m2m.qvt.oml.samples,1236009795771
started,bundle,org.eclipse.xsd,2.4.2.v200902171115,org.eclipse.xsd,1236009796240
started,bundle,org.eclipse.emf.cdo.tests.model4interfaces,1.0.8.v200902231216,org.eclipse.emf.cdo.tests.model4interfaces,1236009796302
started,bundle,org.eclipse.net4j,1.0.8.v200902231136,org.eclipse.net4j,1236009796349
started,bundle,org.eclipse.net4j.http.server,1.0.8.v200902231136,org.eclipse.net4j.http.server,1236009796427
started,bundle,org.eclipse.net4j.tcp,1.0.8.v200902231136,org.eclipse.net4j.tcp,1236009796427
started,bundle,org.eclipse.net4j.util,1.0.8.v200902231136,org.eclipse.net4j.util,1236009796427
started,bundle,org.eclipse.emf.cdo,1.0.8.v200902231216,org.eclipse.emf.cdo,1236009796427
started,bundle,org.eclipse.emf.ocl,1.1.101.v200808291106,org.eclipse.emf.ocl,1236009796427
started,bundle,org.eclipse.ocl.ecore,1.2.1.v200807301850,org.eclipse.ocl.ecore,1236009796490
started,bundle,org.eclipse.emf.ecore.sdo,2.4.0.v200902171115,org.eclipse.emf.ecore.sdo,1236009796537
started,bundle,org.eclipse.emf.commonj.sdo,2.4.0.v200902171115,org.eclipse.emf.commonj.sdo,1236009796537
started,bundle,org.eclipse.emf.ecore.change,2.4.0.v200902171115,org.eclipse.emf.ecore.change,1236009796552
started,bundle,org.eclipse.uml2.uml,2.2.2.v200811051031,org.eclipse.uml2.uml,1236009796615
started,bundle,org.eclipse.gmf.bridge.trace,1.0.100.v20080425-1959,org.eclipse.gmf.bridge.trace,1236009797569
started,bundle,org.eclipse.gmf.runtime.notation,1.1.1.v20080716-1600,org.eclipse.gmf.runtime.notation,1236009797569
