what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1236070256491
executed,command,,,org.openarchitectureware.debug.launching.shortcut.run,1236070258992
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1236070259117
started,bundle,org.eclipse.core.variables,3.2.100.v20080529-1300,org.eclipse.core.variables,1236070259851
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1236070260211
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1236070261805
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070272543
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070273153
activated,editor,org.openarchitectureware.workflow,4.3.1.20090107-2000PRD,org.openarchitectureware.workflow.editors.WorkflowEditor,1236070275904
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1236070291049
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070292737
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070294082
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.deleteResources,1236070294113
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1236070294113
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070305742
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070433394
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070445117
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070489413
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070493587
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.4.v20080930,org.eclipse.equinox.p2.artifact.repository,1236070522456
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070688819
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.1.R34x_v20081029,org.eclipse.equinox.p2.ui.sdk.update,1236070688850
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070690665
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070691588
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236070692073
