what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.workbench.texteditor,1236009690255
started,bundle,org.eclipse.update.configurator,3.2.201.R34x_v20080819,org.eclipse.update.configurator,1236009690255
started,bundle,org.eclipse.update.core,3.2.202.R34x_v20081128,org.eclipse.update.core,1236009690270
started,bundle,org.eclipse.update.scheduler,3.2.100.v20080404,org.eclipse.update.scheduler,1236009690270
started,bundle,org.eclipse.emf.cdo,1.0.8.v200902231216,org.eclipse.emf.cdo,1236009690270
started,bundle,org.eclipse.emf.cdo.tests.model3,1.0.8.v200902231216,org.eclipse.emf.cdo.tests.model3,1236009690270
started,bundle,org.eclipse.emf.cdo.tests.model4,1.0.8.v200902231216,org.eclipse.emf.cdo.tests.model4,1236009690270
started,bundle,org.eclipse.emf.cdo.tests.model4interfaces,1.0.8.v200902231216,org.eclipse.emf.cdo.tests.model4interfaces,1236009690270
started,bundle,org.eclipse.emf.codegen.ecore,2.4.2.v200902171115,org.eclipse.emf.codegen.ecore,1236009690270
started,bundle,org.eclipse.emf.common,2.4.0.v200902171115,org.eclipse.emf.common,1236009690270
started,bundle,org.eclipse.emf.commonj.sdo,2.4.0.v200902171115,org.eclipse.emf.commonj.sdo,1236009690270
started,bundle,org.eclipse.emf.compare.diff,0.8.1.v200902100450,org.eclipse.emf.compare.diff,1236009690270
started,bundle,org.eclipse.emf.compare.match,0.8.1.v200902100450,org.eclipse.emf.compare.match,1236009690270
started,bundle,org.eclipse.emf.ecore,2.4.2.v200902171115,org.eclipse.emf.ecore,1236009690270
started,bundle,org.eclipse.emf.ecore.change,2.4.0.v200902171115,org.eclipse.emf.ecore.change,1236009690270
started,bundle,org.eclipse.emf.ecore.edit,2.4.1.v200902171115,org.eclipse.emf.ecore.edit,1236009690270
started,bundle,org.eclipse.emf.ecore.sdo,2.4.0.v200902171115,org.eclipse.emf.ecore.sdo,1236009690270
started,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200902171115,org.eclipse.emf.ecore.xmi,1236009690270
started,bundle,org.eclipse.emf.edit,2.4.2.v200902171115,org.eclipse.emf.edit,1236009690270
started,bundle,org.eclipse.emf.mapping,2.4.0.v200902171115,org.eclipse.emf.mapping,1236009690270
started,bundle,org.eclipse.emf.mapping.ecore2ecore,2.4.0.v200902171115,org.eclipse.emf.mapping.ecore2ecore,1236009690270
started,bundle,org.eclipse.emf.mapping.ecore2xml,2.4.0.v200902171115,org.eclipse.emf.mapping.ecore2xml,1236009690270
started,bundle,org.eclipse.emf.mapping.xsd2ecore,2.4.0.v200902171115,org.eclipse.emf.mapping.xsd2ecore,1236009690270
started,bundle,org.eclipse.emf.ocl,1.1.101.v200808291106,org.eclipse.emf.ocl,1236009690270
started,bundle,org.eclipse.epp.usagedata.gathering,1.0.1.R200809220400,org.eclipse.epp.usagedata.gathering,1236009690270
