what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1236009703589
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1236009703620
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009703792
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009760474
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009760911
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009760911
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009760990
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009834726
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009834741
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009834882
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1236009841619
started,bundle,org.eclipse.m2m.atl.engine.vm,2.0.2.v200812191010,org.eclipse.m2m.atl.engine.vm,1236009841979
started,bundle,org.eclipse.m2m.atl.adt.editor,2.0.2.v200812191010,org.eclipse.m2m.atl.adt.editor,1236009841979
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1236009846137
started,bundle,org.eclipse.emf.converter,2.4.0.v200902171115,org.eclipse.emf.converter,1236009849904
started,bundle,org.eclipse.emf.importer,2.4.1.v200902171115,org.eclipse.emf.importer,1236009849904
started,bundle,org.eclipse.emf.common.ui,2.4.0.v200902171115,org.eclipse.emf.common.ui,1236009849951
started,bundle,org.eclipse.emf.edit.ui,2.4.2.v200902171115,org.eclipse.emf.edit.ui,1236009849951
started,bundle,org.eclipse.emf.importer.ecore,2.4.0.v200902171115,org.eclipse.emf.importer.ecore,1236009859737
started,bundle,org.eclipse.emf.codegen.ecore.ui,2.4.1.v200902171115,org.eclipse.emf.codegen.ecore.ui,1236009859862
started,bundle,org.eclipse.emf.codegen,2.4.0.v200902171115,org.eclipse.emf.codegen,1236009867318
started,bundle,org.eclipse.jdt.apt.core,3.3.101.R34x_v20090114-1205,org.eclipse.jdt.apt.core,1236009871258
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.101.R34x_v20081108-1950,org.eclipse.jdt.apt.pluggable.core,1236009871789
opened,editor,org.eclipse.emf.codegen.ecore.ui,2.4.1.v200902171115,org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID,1236009872352
activated,editor,org.eclipse.emf.codegen.ecore.ui,2.4.1.v200902171115,org.eclipse.emf.codegen.ecore.genmodel.presentation.GenModelEditorID,1236009872508
